id,industry,sector,active,price,comment
185,Asset Management,Real Estate,True,1.6674315718582284,Head involve worker foreign college some ok cultural from base majority agent behavior per wonder reason where down service realize view choose figure recognize film and deep discuss line off natural wish this none still if tell analysis even ok.
186,Biotechnology,nan,True,2.1725480077201675,Front mind put table feel must perhaps something fire herself the while skill machine generation dog create control important character piece read simply participant wall financial month key how impact listen bag design more here politics show total least time store mission election.
187,Biotechnology,Industrials,True,2.426461118633196,Us cut job once when rest apply child idea evening mother various scientist plan kitchen feeling scientist paper hit include quickly campaign order its person think hospital product few less director important service run suggest military property quickly leader tend rock family machine writer which unit something wrong ten citizen whatever score every stage value magazine once could recently hold threat.
188,nan,Technology,False,2.1913213373871483,Training agent yourself research market hit mean father speech both special fact the research window over Mrs exist open find floor heart yeah forget add form me up fine east foot whose car always majority drug strong back challenge play officer can ready prepare central role deal type boy capital view baby both model address believe big family stand become structure while city letter grow by respond century message through hospital pay story talk important two certainly guy live time enter.
189,Asset Management,Technology,False,1.988302017650787,Morning prove change mother recent remember concern own boy wish drug Mr top recent out during less worker recognize stuff concern open social student blue very cut food window unit idea than wall expect home whom interesting whose cold environment modern here region perform own concern nice represent security learn discuss claim future plant because store wear strategy pay charge floor may resource when may.
190,Oil & Gas,Industrials,True,1.652523376968977,Human left main family body house minute explain place per conference drive nation century office moment subject assume traditional something he teacher within serve hotel where street decade information not old service under continue decision interesting.
191,Biotechnology,Industrials,True,1.2214719675563828,These detail music marriage five want clearly travel theory office water culture image tend act several sing nice success instead travel red good street wish green leader position head pass child act shoulder game could among truth hope read fire these ago chair population catch reflect wear choose Congress threat relate set to rather kind great already theory toward hotel customer.
192,Banks Regional,Real Estate,True,0.11589746056478104,During system member material approach environment write able join yard among every box scientist live street everything pretty network special store mission attack man kitchen national image success state which upon instead animal about how agree commercial strategy range style region learn contain plant my no oil lose network music but scene much offer thousand.
193,Banks Regional,nan,True,2.3536403789012055,Information often history month partner technology glass skill special key bill whom medical physical when expert positive really prove end impact sit attention thing Mrs total look only night hold back leader professional raise indicate time eight skill growth responsibility in than the color feel machine color into worker rich discuss when beyond happen offer glass pressure public side leave however marriage from establish exist play similar under else pay investment like your deep most north second five.
194,nan,Real Estate,False,0.13597326975788268,Maybe three tree car agent box right line stock onto visit lawyer matter upon offer recognize bring quickly effort develop new recognize star citizen around central camera institution total become theory line art measure themselves international treatment tax certain recent serve talk experience general mission safe Congress deep perform trouble.
195,Asset Management,Energy,True,2.4394643645569105,Himself next into near north how reality society gun party issue agent deal yourself term risk treat compare political across institution only from even authority traditional stock happy candidate next visit author here weight partner perhaps customer action ability shoulder pressure similar current close return foreign clear see feel middle again bad simply low summer third left.
196,Oil & Gas,nan,True,0.11924781789418185,Well between house require impact body always prove husband government so understand edge outside prevent actually bank training fact film name majority he modern value other catch reflect away around international single many hope organization reach process I such health hit total federal describe either into nice city campaign nothing town late while our either worry cold push enter travel different democratic situation.
197,Oil & Gas,Energy,True,1.521442346483692,Want tend people method pattern attention forward near environmental plan operation wish dog shoulder writer before however media sport scene card gas boy huge them city buy business city free professional yard teach ten hope seat accept usually practice process beyond serve fight national paper discuss design present majority.
198,Biotechnology,Financial Services,True,1.943445556968313,But commercial light industry smile investment arrive stand election foot energy scene behavior growth community movement affect guy call along Mr eight attention she improve floor within place hear through gun itself natural training late law western probably rise card police collection local forward quite administration team school last story.
199,Banks Regional,nan,True,1.8568282676370078,Stop mouth let pay policy style economic level national another dog suggest then stock raise little seven that its see hair education sister development whatever more firm prepare seven night blue consumer modern hard the set week so ability value perhaps conference general figure provide plant two member assume Mr while feeling deep capital model school somebody product Congress and successful fine then hope dog ask admit feeling environment although nor small between conference plant first arm chance history painting later fill.
200,Asset Management,Energy,True,2.4120208796671814,Cover star east decision about growth myself order shake region every take relate environmental major full meet receive before thousand according agent wife speech program two probably who likely big trial eight light force himself take produce easy manager market turn floor.
201,Banks Regional,Financial Services,True,1.455811625152296,No threat put central why size race manager grow answer machine thing kid course war affect happy whatever budget have rock cause season section room room and boy evidence somebody three law follow character story I any concern its issue pay method action cultural speech.
202,Biotechnology,Real Estate,False,1.7134870879957478,Nice majority education dark concern hair worker life modern participant realize animal wall story law way soldier space pass have someone break money turn computer those organization try economy response series career however one others minute consider forget firm pretty exist under beat ground choose beat any response century allow put life huge ball each light me work Mr describe senior as fight vote from among budget early affect kind several analysis resource citizen.
203,Oil & Gas,Real Estate,True,1.2931116282251633,Large protect two benefit buy understand response discussion from address change leg how public relationship move walk might every paper know show often organization call spend water have the impact mouth truth good country kind campaign forward become fill ready.
204,Oil & Gas,nan,False,1.7268424848961095,Management bill back song drug season finally do stock spend PM recognize just final change star participant majority speak chance phone beautiful group various black play around both art occur travel stop team out body side economic management as arm step market medical drug forward receive member economic box decide audience road respond seem than cut material perhaps nor.
205,Asset Management,Real Estate,True,2.3543141033218524,Case born base civil million base buy air wear management investment fish good power model foreign kind ahead model explain education speak claim better their some activity rule environment box structure night issue marriage management alone certainly fine threat ever tonight reveal senior at sing Mr very young theory food red clear media imagine each politics involve social social pretty prepare else lot big town blood end center special region everyone fact money give job town.
206,Oil & Gas,Energy,False,1.7603855597533704,Too language look wrong final require be anything instead bar major reduce west give resource state instead leg method source some late goal television same study enjoy show none catch without range course south bar be seem apply town debate kid floor truth data knowledge small yes ask each beat my such sit surface increase even series understand budget home pay participant laugh team green agency here outside executive group discuss first campaign director team police support question less stop light.
207,Biotechnology,nan,False,1.8537696692318066,Discover rate message early story later nature ready to sport hospital lot activity light let yeah officer issue best gun others fear street note scientist environmental manage fire ready people manage crime serious hundred employee open television behavior move half fact learn nothing agency throughout standard single affect interview community plant decide seek condition create scene energy seek rock actually.
208,Asset Management,Financial Services,True,1.1717099567281564,Beyond out away beat cup more tree thought commercial I friend magazine rather sell table fact company good product impact letter little detail fact black ball good majority current hour factor meeting million rule deal animal minute government day mother player draw former thus table represent I today hospital contain along address good anything those the one kitchen only keep stay western shake sister knowledge catch talk many contain process back some yourself church know minute many work.
209,Asset Management,nan,True,2.5791134415937895,Interesting east history here pick sing represent suffer yard fine line peace second during either choice might however explain year at more consumer safe scientist arrive day bag interesting only produce town base dinner fund provide group writer both cost vote law explain employee enjoy run.
210,Asset Management,nan,False,1.898010029315897,Condition agent artist air glass full serve place enter total box easy it common agreement according organization degree body land develop share change among area personal sure hospital property if long popular early and behind risk tax reveal indeed floor become responsibility issue address either change ago son create common instead through read decade skin quite fund something.
211,nan,Real Estate,True,2.261476721850142,Culture before career dog stand miss government can challenge meet others dream walk stop church candidate town travel school already commercial draw why development well society realize painting attack though term majority behavior politics system board apply measure wind hair director.
212,Biotechnology,Financial Services,False,0.33669456842213663,Role music physical baby catch land create suddenly myself door up field according want voice place card me feel three reflect character agency phone break to ground call I medical focus turn food current information future director since simply form agree stay police recognize record listen see offer girl money about year door kitchen operation keep dinner group son guy power reveal share certain girl threat exactly test full light fly inside identify then develop do.
213,Biotechnology,Financial Services,True,0.22602670866764116,Become debate upon force four agent once show trade what usually grow think coach trade play class explain billion hair friend clear paper number another resource good religious serious road figure every little street treatment notice simple two exactly so lose blood act season clear admit risk show half value draw process practice southern through there physical operation recent start food property respond produce election name baby one.
214,Banks Regional,Financial Services,True,1.2051739018024032,Financial economic phone indicate easy nearly involve join they do involve always when serious democratic meeting lot while sing if exist hot experience Mrs happen society without vote inside than bank maybe pretty board crime letter building nice.
215,Oil & Gas,Technology,True,0.12315666384189536,Must source analysis west born professor light late discuss hold guess politics tax now admit someone own among of key every design he reduce suggest tonight bill will during look discussion standard subject old resource allow main rate view beyond attorney too little draw state investment safe agree at like again kid trial woman many real cause cause could old treat physical mouth morning.
216,nan,Industrials,True,0.7556234057298935,Attorney culture focus property type reach situation take experience model issue investment eye firm smile likely realize others response her role single course task someone window large newspaper society of actually find tell suggest phone leave mother land mention up degree give throw well security especially someone likely increase second car player police card seem reduce difference position detail rich difference role beat not owner generation.
217,Oil & Gas,nan,True,1.0824526205112899,Look hair week free reduce he threat team wait describe than let analysis issue four force control seven later here measure itself story human some carry these miss would green follow phone adult should world administration once young national around throw if role almost car no red major total someone wall president the practice more shoulder exist mean gun yet memory feeling near rise party participant wonder lot.
218,Oil & Gas,Industrials,True,2.4923811546250847,They environmental check address forget security music tax stay cost travel series treat certainly ground cut on affect only special threat statement model add everybody black whose memory best party network plan help Mr among until trip my bit.
219,Banks Regional,Financial Services,True,0.5686170400382977,If will not or reflect expert feeling article off experience sign court low far agree chair throw indicate dark leg for alone job science phone reach begin arm end benefit candidate second quickly nature material three science already art claim long science quickly pattern civil mean well dream PM benefit war protect type offer determine live.
220,Biotechnology,nan,True,1.7339743585050116,Congress realize fund cold democratic still attorney key director song bag real degree lawyer through such service then sure mean radio anything suddenly toward man feel tonight break surface year oil hundred up election others deep structure reduce shake question memory enter.
221,nan,Energy,True,0.8380833763557257,Together major energy agree wide various attorney little everything story world store open early next decide member finish all red do drug nation quality it record kitchen nothing term against window explain record else dinner president to wish moment enough become environment ten interview individual tough local step popular choice miss talk science hard crime response brother form page up high wind real.
222,Banks Regional,Industrials,True,1.0187708171063385,Pull food with couple believe argue world economic deep suggest major serious occur step social former place form station sell through still during just skin gun among outside fine answer head instead recently act bit campaign the near heavy final property political because situation place conference space letter fine message financial.
223,Biotechnology,Energy,True,1.8763560611574248,Break girl here you word PM major at sport all body anything science out their color hair region memory financial on of two eight half none idea gas national church reason heart treat door wear nation reason news director cost help believe western plan main.
224,Asset Management,Real Estate,False,0.992251914918451,Late citizen dinner thing short cost grow hour peace happen now evening involve main north painting evening college above population onto seven maintain total cover born that also drive visit ago peace main find worker series could reflect knowledge able course network today the.
225,Banks Regional,Energy,False,1.9314469266686403,Pretty treatment certainly responsibility myself answer better little all religious station sense together institution school appear ball college coach recently nor key can design form quite final bring strategy rich big say modern soldier less audience way know go street policy more threat performance improve level central heavy soldier that process base south defense performance certain place candidate same why protect these real fine focus notice actually performance state image bed deep series himself only thus usually couple blood control.
226,Oil & Gas,Industrials,True,0.7785578378976695,Put edge behind dinner show civil speech also determine least meet worker instead sea player firm world spring hope future feeling authority I industry blood quality baby area can few class along study expert management wall director moment guess large suffer deep kid single to skin above maybe discussion commercial Republican unit foreign talk several while near.
227,Banks Regional,Technology,False,0.7790391677808799,Knowledge pretty picture town enough education prove model environmental these range east let ok president leg born issue rule both somebody order fine us either drive wide among former meet several finish late job week recently account ground foreign risk figure official thousand share whatever drive cell they check claim trial family as cause chair either raise how girl occur method million race everyone collection single involve right wear phone positive win always message goal tough growth former economy information campaign more.
228,Banks Regional,Industrials,True,0.2520830609031759,Possible chair these them author under institution spend during wife want enough understand nice middle soldier feel third onto include soon quality environment resource collection information country either room wear certainly develop improve audience difficult form.
229,Asset Management,Real Estate,True,0.2090854448260603,Often range wrong consider your right design big according responsibility your impact make finally of race she consumer word suggest yes effort difficult level instead heavy end film price bank accept difficult do education political good bed speak defense share what rest become option north federal method energy officer star yourself wide send design so other such.
230,Oil & Gas,Energy,True,1.0269841738601673,Might young fire nearly source charge middle whatever write evening write available bed piece out range national city top treat Democrat high blue owner part thus this hot nice similar science treat threat cold place crime character line no reality worker lead south message fish travel fall huge including through build movie better source speech protect participant eight last respond great American least law environmental increase lead election least.
231,Biotechnology,Energy,True,0.48985366055838686,Economy contain rule process material bed owner whether imagine perhaps yeah today ago country common personal Mrs small heavy maintain growth enough toward floor public create difference part box politics parent worry order scene as available wide wish nearly bag main wonder close find trade determine building I performance memory more.
232,Asset Management,Financial Services,True,0.6862458985707317,Expert sell senior behavior modern catch new yeah different his available can produce perform material talk age about oil cup participant attack reduce generation kitchen prepare create major with drug little peace ability have billion project clearly after month fall pressure may dog test else send television business anything there size blue director you drug station building goal me box must nothing girl individual myself out thus next start training.
233,Asset Management,Technology,True,0.11916601058731205,Network suddenly myself trouble local next support not already firm fight each possible record ahead sit indicate those story take fear base response win tonight since remain increase since worker business south just close task these amount lose policy consider candidate but paper morning if situation than third oil own thought huge field prevent help our perform prepare security wrong take less role firm generation push most poor finish PM task practice condition one manager air increase onto customer.
234,Biotechnology,Industrials,True,1.220657073837733,For provide current choose charge camera third social six rule total wish training court sort thousand sport owner serve step step wear five former against police out develop lawyer language study degree training pressure rock apply want receive want success increase beyond along present ball feeling young sometimes sit animal old.
235,nan,Industrials,False,0.4384646932754326,Run within art idea inside rise public simple company fast effect what create amount set clear many throughout opportunity be computer enter where television there concern it wife draw whether effort him program fast like surface start poor you describe because everybody work boy structure dark activity notice able girl century improve will stuff magazine.
236,Biotechnology,Industrials,True,0.16883821392535212,Role view page fight agent husband create color which magazine pattern join pattern half choice environmental officer specific hair bit market security no chair successful major system Congress lose author each occur technology part another continue attack dog necessary many section spring daughter base capital today soon year word business behavior paper establish.
237,Biotechnology,Industrials,True,1.9932236470914222,Certain loss read food Mr watch small particular modern Mr their kid to meeting bank page American investment while out sort forward able body animal late to visit property whatever meet customer people travel look work wall toward term too suffer often data yes reason by believe enough clear world than performance born bank teacher bad black worker anything American civil item brother power through than themselves society job economy practice.
238,Biotechnology,nan,False,0.36957246472284566,Should rather life own officer fast discussion sort idea production word boy hand suffer anyone but also president father might no beyond method believe hour interest ever upon address bank low story nothing pick month star.
239,Biotechnology,Industrials,False,0.3368891982348212,Produce shoulder matter player building hard ready collection even community environmental audience piece investment at nearly agency clearly article author develop food product peace always occur society democratic head trial order treat each house trade kitchen any price suffer through responsibility majority color story pay least southern left million job despite training hundred crime mother ready finally me that eight war piece remain audience which skin.
240,Oil & Gas,Financial Services,False,2.408525466100824,Place green ahead water provide television under program with year structure tough style nearly increase enjoy drug TV protect suffer key up fly hope phone low during store Mrs deep owner whole source large fine first TV him.
241,nan,Technology,True,0.5379910271791823,Card book amount none law glass hope without course soon kid leg ago represent medical along federal deep work half oil sell young sister game security heart future campaign mention size rock appear once behind phone history fish risk side practice commercial price build rich director Mr such item organization growth season military feel past whose crime city charge when friend general.
242,Oil & Gas,Industrials,False,2.4923631745120196,Past real through rich development participant knowledge leave month simply family available record happen property compare spend professional our tell cover yet international affect member hundred laugh who new pattern city among action old great visit heavy people happen level be bad write serve concern international agreement song student have manager must court so develop require energy bed treatment news.
243,Banks Regional,Industrials,True,1.8738340647406035,City myself prepare age trouble benefit per international deal kid deal long network garden gun either above firm other choice share talk similar protect within difference strong be he garden produce way third subject trip conference article hotel laugh research song human hope agree take perform relationship report manage tend purpose military reason same piece poor early pretty ball put hundred require upon technology according ahead six expert police expect notice interest everybody safe interesting.
244,Oil & Gas,nan,False,0.8305179374875223,Unit parent financial themselves inside pick few reveal tonight fall husband able try war mean fire wear seem seek per purpose true her tonight must race house thought include always road important six analysis case standard agency realize simple pass affect agency bring technology simple watch question old store our owner pressure democratic blood interesting price you dream else suffer number even never.
245,Biotechnology,Technology,False,1.3345081210216128,Consumer employee network message view fire yourself color couple brother pretty soon let lot no so force such including feeling huge we easy share lawyer pay tonight experience threat record behavior while goal learn clear theory interesting.
246,Oil & Gas,Financial Services,False,2.4571489513929707,Together baby church garden culture bed find nothing head difference treat special place machine prepare follow far provide garden trip cup home board question raise who source form be top somebody black network design statement policy space something hundred language nation push middle ever mother try success hotel rest fine listen law wind anything seek necessary approach far several speech believe agency state teacher issue down measure.
247,Asset Management,Energy,True,1.5969612776336968,Degree top choose whatever staff house add need party than nice wall feeling imagine indeed without your Republican nature law or body several between different wear feel baby onto coach yet hand suggest rise south model history including across exactly develop care under bar class individual money already get find bar son southern.
248,Biotechnology,Real Estate,True,0.6850479574536114,Next where look edge then leader explain research tend ground name drive of read of establish them anything bed approach may eight career home popular by seven firm chair prevent forward employee stock well less girl happen mouth.
249,Banks Regional,Energy,False,2.167414125796244,Thousand data similar six half attack argue hope picture once simply market record factor drive structure bring claim none bad bill knowledge skill operation health training share go interesting foot shake natural actually move song treat success yourself add that physical drug race kind single child soldier industry.
250,Asset Management,Energy,False,0.2374299857225006,Look want good be dream son nature tree true live across suddenly message if attention fast although garden office face movie near into improve police blood threat home ask spring husband themselves eight job high wonder various they safe help southern place consider vote matter mouth exactly media it fire during seven reveal Mr shake yard direction present will instead different key suggest behavior against type.
251,Asset Management,Industrials,True,2.451841340514094,Watch throughout enter little certainly must free interesting up choose or wonder while space public without near sense season collection instead line walk second world coach hot because person tell star check result almost alone form dog true stuff campaign maintain poor within husband manage book economy general what anything best or exactly let baby moment animal cultural nice total major person those son source strong take enter case security.
252,Biotechnology,Industrials,True,0.5513947208116975,Place almost information picture general anyone west too parent spring term last force successful behavior interest TV stay usually order decision first card upon team keep attorney others think do for call hard him until recent right land actually position marriage soon our onto up no lay paper quickly game property resource second institution task.
253,Banks Regional,Financial Services,False,1.361965301503947,Current health establish central early nor federal together environmental become either experience good respond research evidence marriage size middle car three behind may eat prove hour benefit write letter man now try bed whole themselves week PM culture indicate media with interesting blood itself senior apply new news trial sometimes old radio writer special out report size identify best for owner stage win though whatever property next listen officer care particularly those mission claim among.
254,Oil & Gas,Technology,False,1.3965377992932688,Senior wish sister later single operation force TV pick strategy activity face create throw good shake they meet themselves nor win thank community thought well scene our food degree marriage night minute film cover administration quickly model window enter name dinner author window theory generation than.
255,nan,Real Estate,True,2.0967733008999643,Watch feel across structure property color case develop area write senior successful behavior see next meet top break south against under industry against remember poor there century type learn fall movie ground current national organization president top question individual interest school attack discussion per put win stop let whom not somebody right town executive simple eat piece someone structure defense police realize rather.
256,Oil & Gas,Financial Services,False,1.6963551722428605,Large computer official at event reduce hard anyone word study business answer church effect main teacher west stock our rather police lawyer old mouth degree much campaign think fly care food drug despite speech college table middle economy idea or notice him me sure four friend baby free some effort room country trip action feel civil whether alone you trade standard.
257,Biotechnology,Energy,False,0.5172184699111417,Word challenge cell service author society local building worry until professor want wife understand us condition sister next experience sport crime daughter perhaps list run whether contain business quickly structure game forget population evening theory such arrive also agency stuff yeah approach happen culture action least develop show whole group white care might also street method method city away.
258,Banks Regional,Industrials,True,1.7020720424533136,Firm plant doctor start per wide too left thought realize agent about particular consumer investment door especially way knowledge court few production executive trial visit all forward low with listen now already help least better reach down rich positive house performance student medical watch.
259,nan,Energy,True,1.5636740940719323,Character chair drive all world evening debate this note market dark mouth claim agreement catch as imagine free anyone task approach early data guy same stock significant certain name near figure land recent because short right scene ability any student strong figure site foreign the various thousand ground nice property reflect each from generation feeling never per much subject simply news ground itself effect term yes season wonder.
260,nan,Technology,False,1.7307287603290504,Ready attack with teacher president shake participant begin difficult red early sport around three entire movement reason animal involve member still other hundred low identify investment expect talk right history weight list also budget other me event thus live girl begin stage production four fill local experience nearly form force glass she model move civil go final of.
261,Banks Regional,Industrials,True,0.2194666781102971,Soldier late pull argue can believe evidence manage film nearly green election ask point out brother street indicate case skill office best true skill friend lose field participant often soon man campaign support road ground couple near attorney down second news available affect someone magazine threat father single agree once order.
262,nan,Industrials,True,0.3794890048895815,Situation above life sister quality ability debate vote simply industry various up station country above poor about record against listen realize whole say thus end single role try concern thousand friend government even world play exist thank church way soon half indicate benefit avoid to oil woman pay page day strong month form up.
263,Asset Management,Financial Services,True,1.3630409385978917,Have bring say arm within wall wish apply director phone be rich fast voice kid lot staff could together low girl responsibility participant item firm seven direction either ball sound baby few behind fish write entire wide wait commercial another guess friend.
264,Oil & Gas,Financial Services,True,0.23114275568014145,Will section option some smile magazine east trade your second fire national property art Congress event attack fall allow believe green message gas south service guy sound main author health generation company bed continue reveal writer group continue add job per participant then player move local door lay market able respond what budget take wish concern total first particular between room subject owner white close education specific themselves born agent.
265,Asset Management,Industrials,True,2.4761336006617825,During movie discuss fund nor feeling account close yes clearly nearly main our single whether develop whom argue risk that finally add pressure camera eye simple girl front suddenly collection western general parent fish far weight others relate sell audience recently officer before director memory part send form leave answer positive for grow business test kind majority letter space option response choice floor use within guy people behind old democratic outside hospital Congress community player office as house identify student particular story popular.
266,Banks Regional,Industrials,True,1.5089145319089272,Fill still down difference any resource all matter others spring possible language play get operation action wear run marriage from itself play cut current water quality offer focus choose meet certainly yard body light mention part watch fish before above partner start many defense again realize open high summer think increase national office room black box security hold stock enough offer offer suffer poor north staff my focus by push role science everybody.
267,nan,Technology,True,1.4315849308258684,Say also nearly true consumer clearly collection ability resource oil law inside else level yard sure continue piece cultural only would late spring event serious mission move debate find section once scientist none indicate modern different standard better should week early charge floor happen character someone add baby stop trial treat newspaper water direction she sometimes brother wish stay economy happy.
268,Oil & Gas,Real Estate,True,0.3959004510045815,Defense dark debate final degree effort song matter five real natural west low seat see treatment girl least entire friend evening any ready team world he herself home remember past production office sign name capital produce before quite note language music how memory culture American blood end go by talk base machine market star those compare prepare anyone cover mission who some management admit ahead when fear economic model upon when relate write church test travel data site ago.
269,Banks Regional,Industrials,True,2.132783870240062,Special within public doctor yes idea cell tend role region want sort personal forget look politics toward gun usually speech raise decision understand himself hit third street natural teach assume put agent situation garden which treatment training these during eye grow science sport increase interest gas choose power same economy nice part live husband story hospital positive conference arm may whose industry forward responsibility detail life member level a owner break guess so ok take.
270,Oil & Gas,Industrials,False,1.919225301774632,Though voice national way conference impact eat learn front large analysis require early north capital above bill upon rest step themselves how spend sing deep unit born over major live name forward thus beautiful culture rather assume time myself operation at change stage among treat take name discuss team present money voice.
271,Oil & Gas,Industrials,True,0.19287104834168503,Least religious enough budget unit audience service culture key on visit economy appear form tend whether result sea resource create power generation meet floor sea series hot page concern ability city trial around raise note challenge environmental we nice anything race nothing none yet game prevent authority appear.
272,Oil & Gas,Real Estate,True,0.6267408396887768,Environmental method raise west prevent pull control develop back side difference dark bit management worry yard bad maintain challenge cell once between lose hospital best your matter woman group safe skin let reveal would measure part past by we who idea TV group report air can late only officer itself likely answer why clearly station remain involve citizen dog offer blue.
273,Asset Management,Energy,False,1.0771435786594519,Drug draw avoid owner late sometimes amount five would third strategy country woman old level wall game kind and drop take small show can police American too dark after painting check across eight available board sit ever nice former information take one least today accept indicate question organization physical these into almost see certainly impact they mind discuss effort available represent small industry the minute view woman certain movement identify town quite strong amount half wife church sound mention include.
274,Asset Management,Industrials,True,2.2948355925520976,Must capital without glass seat range lot charge yet evidence office would ago if account fear still eye begin down within alone can religious spend decide manage third nothing three TV small particularly parent service success bed adult treat remember financial bit often pattern seven civil.
275,Asset Management,Industrials,True,2.5133058705535882,Hear one set fish whatever college mouth certainly full protect prove process issue imagine hospital may sister law easy population cause financial herself picture away do same bring then state pretty road never top magazine effect relationship political chair raise.
276,Banks Regional,Financial Services,True,2.2391354703927977,Article himself face have item chair important partner who at talk ground relationship range room field whom arm single case there shake appear continue answer television offer example fill when require see agent still exist impact employee action stand candidate time environmental sound lose work employee relationship suffer anyone wide nearly themselves I reason happen hotel lay use again lot red nearly challenge paper daughter miss air alone few kitchen.
277,Biotechnology,Industrials,False,0.16408654766007383,Remain performance meeting especially apply yet heart what writer team mean point must western my never personal catch race piece arrive material statement each water television PM memory nature standard the plant may them leave red leader point particular window vote how positive research environment daughter factor quickly parent partner seat know you interview property home lay bad Mr author theory join work ground newspaper idea same practice class daughter far generation degree section industry toward audience run trial color near support.
278,Oil & Gas,nan,True,0.9715284252508235,Something team me suddenly reduce our resource himself season pattern which cold spring actually material wall north accept need visit notice speech total fish couple speech add quality month then tell yet when side bad time already finally make second travel PM painting.
279,nan,Energy,False,2.528962812354193,Either anything because win your let network while heavy here respond case game significant effect citizen write ask risk say away list single though finish forward military oil fear only choice head increase program population later phone heavy moment key.
280,Asset Management,Real Estate,True,0.4754810793448909,Business job explain remain avoid example yes according go service cost success executive each way chance by home hand point job wish today rate agreement simple general movement decision central two once throw yard power seat whatever Congress him future into feeling choice site resource enjoy order meet girl it sense thousand common from style attack smile per bag week debate authority task so wear air consider make growth remember store interest add.
281,Banks Regional,Financial Services,False,1.2264773072079296,Up those Congress in level best week them break role state truth coach not hundred public modern something south spend try voice plant parent degree color data best read oil military candidate effort perform stock husband into international difference region body page remember real condition among between parent because.
282,Banks Regional,Financial Services,True,0.5603778375891698,Good away job discuss rest argue stay American although cell reduce meeting deal scene argue mention lay head image drop name budget also response above number tree attorney by tree young quality them theory ground keep protect whom tree ok factor out in now exactly whether special mouth friend protect because size discussion you option international state land between should like call say home movie maybe into ready third open road moment doctor.
283,Oil & Gas,Energy,True,0.5425673603681507,Old task provide interesting character keep north director happen rate leader poor lawyer artist color clearly deep manage reach moment or debate human card ahead offer story value outside central account compare hundred next manager employee produce account offer way hospital often security by successful pattern outside identify officer mouth community especially me campaign weight style fact study enough kitchen light bring serious.
284,nan,Real Estate,False,0.13412357232695257,Return one size effect hotel people partner necessary experience have radio center political amount these my well by magazine smile military less finish though some recognize happy attack always option science chance room age get source success possible side create attorney somebody fire gun establish need run available final again control president sea significant car reason reveal soldier whether loss above bag whether left oil sit someone something education beyond yet that laugh truth Mrs consider minute soldier person start evening choose.
285,Oil & Gas,Real Estate,False,1.8775978134805158,And Mr identify item feeling woman I political any family democratic prevent quality so the organization consider risk letter floor base police full over floor them get box point much experience writer bed good issue quite expect analysis left commercial can certain hundred future behind inside company who today notice center thousand follow miss loss news cause professional community better yet his newspaper baby Democrat many end anyone for grow performance network local campaign.
286,Banks Regional,Energy,False,1.5997009569725678,Others glass must common him those across form rest statement crime get area plan writer person detail because raise data along be near child thus in describe shake allow movement miss my necessary federal fill catch deep at message involve land because garden population threat both method fast newspaper grow natural senior instead town moment hope city note.
287,Banks Regional,Energy,False,0.9664238303109295,Foot at consumer prove let memory method nature strategy sign what money event every front establish hard our join data cup teacher after discussion economic send little us several your camera suffer discover enter simple challenge understand discover record act hotel face candidate poor plant and chair sit stage.
